ID,best_alpha,best_l1,df_shape,feature 1,feature 2,feature names,feature nr,meodel_complexity,method,random_state,real_test_mae,real_test_mse,real_train_mae,real_train_mse,test_mae,test_mse,train_mae,train_mse
155,,,"(1652, 6)",Mas Vnr Area,,Mas Vnr Area,1,1,lr_sgd,3,48376.256658595645,4202459149.4915257,50504.94430992736,5111655677.731235,0.2668920895712629,0.1147691079467694,0.28088147541787434,0.13444494995158954
156,143.8449888287663,,"(1652, 6)",Mas Vnr Area,,Mas Vnr Area,1,1,ridgeCV,3,48820.937046004845,4334852418.719129,50424.627118644064,5147906876.043584,0.2676739373080885,0.11428713610434614,0.2802475063019773,0.13248357696953444
157,0.1,,"(1652, 6)",Mas Vnr Area,,Mas Vnr Area,1,1,lassoCV,3,51190.08716707022,5188050038.135593,52642.79479418886,5800004273.99213,0.27869065171078183,0.12774571255163766,0.2925019080217796,0.14264224987835256
158,0.1,0.01,"(1652, 6)",Mas Vnr Area,,Mas Vnr Area,1,1,elasticCV,3,48854.12348668281,4343953647.973366,50435.68523002421,5153390667.119855,0.2677962960583241,0.11437210242567995,0.28030662037938,0.13249840225074339
159,,,"(1652, 4)",Exter Qual,,Exter Qual,1,1,lr,3,41063.22760290557,3330872331.1065373,39132.68765133172,3173755427.3995156,0.22494563128968417,0.08630874715888096,0.22241448416059428,0.08831876220341207
160,,,"(1652, 4)",Exter Qual,,Exter Qual,1,1,huber,3,40970.261501210654,3322532338.590799,39043.5799031477,3162926687.559322,0.2240482061422022,0.08592760811926586,0.22167097415666287,0.08867807965706674
161,,,"(1652, 4)",Exter Qual,,Exter Qual,1,1,lr_sgd,3,40999.70944309927,3258327385.3995156,39899.92493946731,3378155238.5326877,0.22512661418153462,0.08573853116479946,0.22490462080968393,0.08958718671260375
162,0.33598182862837817,,"(1652, 4)",Exter Qual,,Exter Qual,1,1,ridgeCV,3,41048.90799031477,3327859052.59322,39133.23002421307,3174566991.0774817,0.22490551132680778,0.0862800069409174,0.2224130914783025,0.08831893613400055
163,0.1,,"(1652, 4)",Exter Qual,,Exter Qual,1,1,lassoCV,3,45659.133171912836,4573776908.213075,45892.341404358354,5032083479.434625,0.24604097965827626,0.10962036886522221,0.2530186949737453,0.12008032299716384
164,0.1,0.01,"(1652, 4)",Exter Qual,,Exter Qual,1,1,elasticCV,3,42479.04842615012,3640357748.6658597,42024.60411622276,4044020677.8728814,0.22979889720158544,0.08915024270140769,0.23193644975619818,0.09647621216617251
165,,,"(1652, 5)",Exter Cond,,Exter Cond,1,1,lr,3,54611.053268765136,6181400509.624698,56122.49031476997,6642847151.855932,0.29763274364357345,0.1488536730041367,0.31128296414252593,0.15804807665948714
166,,,"(1652, 5)",Exter Cond,,Exter Cond,1,1,huber,3,54646.138014527845,6336576766.384988,56006.88619854722,6771985712.928572,0.29775074979406174,0.15064256437674925,0.31059607877748574,0.15865864293387408
167,,,"(1652, 5)",Exter Cond,,Exter Cond,1,1,lr_sgd,3,54691.00968523003,6157810978.346247,56157.44128329298,6628219709.50908,0.2980451756662775,0.14876855567896635,0.3114927835947403,0.15830466377729227
168,143.8449888287663,,"(1652, 5)",Exter Cond,,Exter Cond,1,1,ridgeCV,3,54707.19370460048,6202175591.983051,56114.187046004845,6659532301.976392,0.2981225407793499,0.1494632069314383,0.3113584800879959,0.15835369505341249
169,10000.0,,"(1652, 5)",Exter Cond,,Exter Cond,1,1,lassoCV,3,55477.24213075061,6403924883.615012,56805.70460048426,6839594361.572639,0.30307881847616375,0.15745284987179442,0.31687635308722,0.16882227654162618
170,0.1,0.01,"(1652, 5)",Exter Cond,,Exter Cond,1,1,elasticCV,3,54713.699757869246,6205753969.3510895,56117.10230024213,6662049189.931598,0.29815500072612355,0.14956914560234028,0.31141401445619393,0.15841613787555942
171,,,"(1652, 6)",Foundation,,Foundation,1,1,lr,3,46073.94915254237,4462612822.48184,46221.30871670702,5022993337.303874,0.24621769027003845,0.10339050568440789,0.2524660750734028,0.11730256169439951
172,,,"(1652, 6)",Foundation,,Foundation,1,1,huber,3,45984.40677966102,4514640596.920096,46191.01331719128,5070666899.656175,0.24564821060567338,0.10349906848475703,0.25225099266775036,0.11751061389094698
173,,,"(1652, 6)",Foundation,,Foundation,1,1,lr_sgd,3,46048.62953995157,4466445546.067797,46227.027239709445,5030533796.863801,0.24607544241106824,0.10333908234013814,0.2525662499665115,0.11739115145859265
174,3.79269019073225,,"(1652, 6)",Foundation,,Foundation,1,1,ridgeCV,3,46060.1210653753,4464121733.302664,46217.467917675545,5024413663.350484,0.24611733862955842,0.10338539062236156,0.2524407294000194,0.11730436068777969
175,0.1,,"(1652, 6)",Foundation,,Foundation,1,1,lassoCV,3,48158.84987893463,5098511760.912833,48813.95036319613,5606215168.428572,0.25940839854531517,0.11914300183625069,0.2691003306508547,0.1326230431192956
176,0.1,0.01,"(1652, 6)",Foundation,,Foundation,1,1,elasticCV,3,45989.67796610169,4544361721.464891,46392.939467312346,5104068214.869249,0.24569891701195978,0.10474367832252866,0.25372798879563613,0.1190408238331199
177,,,"(1652, 6)",Bsmt Qual,,Bsmt Qual,1,1,lr,3,39311.94430992736,3155256895.8523,38970.79055690073,3218177819.5653753,0.21693161143488043,0.08243182246944336,0.21741621023367422,0.08547671663035268
178,,,"(1652, 6)",Bsmt Qual,,Bsmt Qual,1,1,huber,3,39252.462469733655,3127002807.8329296,38956.44370460048,3193703013.5865617,0.2164718240606294,0.08213245925019723,0.21725099457673946,0.08557694299297373
179,,,"(1652, 6)",Bsmt Qual,,Bsmt Qual,1,1,lr_sgd,3,39349.6392251816,3162766402.0556903,38994.94249394673,3231405906.067191,0.21705837190134614,0.08239239514503094,0.21757647849131487,0.08552157629932293
180,3.79269019073225,,"(1652, 6)",Bsmt Qual,,Bsmt Qual,1,1,ridgeCV,3,39325.12590799032,3158989927.0823245,38970.297820823245,3227632582.038741,0.21691092519456096,0.08238921131892445,0.2173916757499973,0.08548713472136116
181,0.1,,"(1652, 6)",Bsmt Qual,,Bsmt Qual,1,1,lassoCV,3,49586.31234866828,5478671039.106538,50629.163438256655,5931869432.878935,0.26743602645396014,0.13019450804602384,0.27941499203963427,0.1417993062560993
182,0.1,0.01,"(1652, 6)",Bsmt Qual,,Bsmt Qual,1,1,elasticCV,3,41999.658595641646,3728439062.2639227,41633.096852300245,3975560193.657385,0.22607816435942948,0.08814882547065395,0.2277039875061234,0.09330780702400819
183,,,"(1652, 4)",Bsmt Cond,,Bsmt Cond,1,1,lr,3,54887.452784503635,6227804512.74092,56005.19370460048,6698353859.141646,0.2986094808700806,0.15030981677588226,0.31144334175425836,0.16316400037982035
184,,,"(1652, 4)",Bsmt Cond,,Bsmt Cond,1,1,huber,3,54774.426150121064,6363006341.496368,55866.84382566586,6818442037.543584,0.2979869188419275,0.15165600641112556,0.3106287443065015,0.1636689576366745
185,,,"(1652, 4)",Bsmt Cond,,Bsmt Cond,1,1,lr_sgd,3,54966.813559322036,6213094875.607748,56046.44430992736,6685862875.684019,0.29895030164578057,0.15033012788754943,0.3116914167683806,0.1631903092269888
186,0.1,,"(1652, 4)",Bsmt Cond,,Bsmt Cond,1,1,ridgeCV,3,54887.32687651332,6227834486.421308,56005.122881355936,6698379194.881961,0.29860881955583407,0.15030985498146365,0.3114431610612953,0.16316400062108377
187,10000.0,,"(1652, 4)",Bsmt Cond,,Bsmt Cond,1,1,lassoCV,3,55477.24213075061,6403924883.615012,56805.70460048426,6839594361.572639,0.30307881847616375,0.15745284987179442,0.31687635308722,0.16882227654162618
188,0.1,0.01,"(1652, 4)",Bsmt Cond,,Bsmt Cond,1,1,elasticCV,3,54756.68765133172,6246135209.791767,56048.14467312349,6713571238.831114,0.2977935486956166,0.15076821618642627,0.31188715115564225,0.16359119754394
189,,,"(1652, 5)",Bsmt Exposure,,Bsmt Exposure,1,1,lr,3,50896.30992736077,5198461327.738499,52268.18099273608,5539357124.831114,0.27779350071538145,0.1292032009779905,0.28943082511055956,0.13813281215398757
190,,,"(1652, 5)",Bsmt Exposure,,Bsmt Exposure,1,1,huber,3,50727.222760290555,5236507561.048426,52218.94491525424,5594135759.1010895,0.27684995384051886,0.12923731728511398,0.2891671844770242,0.1383074064894144
191,,,"(1652, 5)",Bsmt Exposure,,Bsmt Exposure,1,1,lr_sgd,3,50990.799031477,5197376297.138015,52275.44309927361,5531224793.118644,0.27846361354956856,0.12968402513604144,0.2895129286319136,0.1382790159899418
192,23.357214690901213,,"(1652, 5)",Bsmt Exposure,,Bsmt Exposure,1,1,ridgeCV,3,50852.28813559322,5199041579.421308,52259.5514527845,5545383004.8734865,0.2775250097831509,0.12908336359594721,0.2893951890325513,0.13814203083782925
193,0.1,,"(1652, 5)",Bsmt Exposure,,Bsmt Exposure,1,1,lassoCV,3,54301.05084745763,6144796809.346247,55849.45157384988,6588213731.550847,0.29625225176483067,0.15069925714743054,0.31131299993904793,0.1625901105484061
194,0.1,0.01,"(1652, 5)",Bsmt Exposure,,Bsmt Exposure,1,1,elasticCV,3,50694.1985472155,5216566786.305085,52286.02905569007,5591309691.48063,0.2764342437852579,0.1287847769153214,0.2896542723823219,0.13853402047467425
195,,,"(1652, 7)",BsmtFin Type 1,,BsmtFin Type 1,1,1,lr,3,46833.733656174336,4446458376.978209,49534.79661016949,5285581517.031477,0.25356544401437187,0.10903897789738021,0.2727924329019035,0.12760240359797623
196,,,"(1652, 7)",BsmtFin Type 1,,BsmtFin Type 1,1,1,huber,3,46890.99031476997,4558626203.382566,49302.08292978208,5355713768.3734865,0.2535582958956693,0.11074153419665371,0.2714027310836115,0.12820363873350357
197,,,"(1652, 7)",BsmtFin Type 1,,BsmtFin Type 1,1,1,lr_sgd,3,47003.19370460048,4464353645.4019375,49632.230629539954,5300655606.322639,0.25479663951162934,0.10945929059993963,0.2734900537622461,0.12773148536109663
198,42.81332398719391,,"(1652, 7)",BsmtFin Type 1,,BsmtFin Type 1,1,1,ridgeCV,3,46863.18401937046,4465068585.51816,49510.72699757869,5294943750.711259,0.2536452324372676,0.10918586878045304,0.2726687342402773,0.1276197250889944
199,0.1,,"(1652, 7)",BsmtFin Type 1,,BsmtFin Type 1,1,1,lassoCV,3,50070.43099273608,5331323810.619855,52381.42736077482,5978746345.880145,0.2716191680412444,0.1282084863800154,0.2910362035527105,0.14525531724179558
200,0.1,0.01,"(1652, 7)",BsmtFin Type 1,,BsmtFin Type 1,1,1,elasticCV,3,46948.35351089588,4521085576.387409,49483.359564164646,5327310532.369249,0.2539031126860253,0.1096993449607409,0.27260023318844323,0.12787618529706227
201,,,"(1652, 6)",BsmtFin SF 1,,BsmtFin SF 1,1,1,lr,3,48380.653753026636,4255679984.6343827,48619.96428571428,4594465654.6204605,0.26779217623222623,0.1158591750327616,0.27537501273029913,0.12711485162904357
202,,,"(1652, 6)",BsmtFin SF 1,,BsmtFin SF 1,1,1,huber,3,47375.617433414045,4145509806.343826,47977.57142857143,4732406503.858354,0.2635986342191522,0.11422484976994902,0.2722890755755091,0.1272369606849953
203,,,"(1652, 6)",BsmtFin SF 1,,BsmtFin SF 1,1,1,lr_sgd,3,50189.256658595645,4540776834.27845,51938.818401937046,5347365454.279661,0.27673448241610304,0.11935193877745208,0.29206612204268,0.13897467319527582
204,1.1288378916846888,,"(1652, 6)",BsmtFin SF 1,,BsmtFin SF 1,1,1,ridgeCV,3,48156.89588377724,4311132033.142858,49385.55569007264,5045782995.974576,0.26533552963117824,0.1138198660494561,0.2770549656883757,0.1291625676894223
205,0.1,,"(1652, 6)",BsmtFin SF 1,,BsmtFin SF 1,1,1,lassoCV,3,53215.37530266344,5724619938.256659,54881.70641646489,6233634090.306901,0.29002046750266686,0.13883258816538688,0.3057486456809699,0.15282514595306612
206,0.1,0.01,"(1652, 6)",BsmtFin SF 1,,BsmtFin SF 1,1,1,elasticCV,3,50813.67554479419,4820958988.644068,52437.17736077482,5469441316.980024,0.2784938625190498,0.12192862702702864,0.293590790727491,0.13972899290083973
207,,,"(1652, 7)",BsmtFin Type 2,,BsmtFin Type 2,1,1,lr,3,54513.777239709445,6235158480.886199,55460.02421307506,6605870747.714286,0.29687617485177,0.15147765963369775,0.3071579037709573,0.15922565204648387
208,,,"(1652, 7)",BsmtFin Type 2,,BsmtFin Type 2,1,1,huber,3,54301.55690072639,6341531774.142858,55353.331113801454,6714920375.615618,0.2956130150111095,0.15196015394379941,0.3065234667880313,0.1597215174582101
209,,,"(1652, 7)",BsmtFin Type 2,,BsmtFin Type 2,1,1,lr_sgd,3,54228.99515738499,6224878669.309927,55479.14648910412,6631775549.566586,0.2953468759950254,0.15093262284919023,0.3073814367719556,0.1596980811241445
210,42.81332398719391,,"(1652, 7)",BsmtFin Type 2,,BsmtFin Type 2,1,1,ridgeCV,3,54410.16464891041,6226595725.535109,55437.46065375303,6608658477.036925,0.2962458019183764,0.15107904637517103,0.3070283539428219,0.15925737503467963
211,10000.0,,"(1652, 7)",BsmtFin Type 2,,BsmtFin Type 2,1,1,lassoCV,3,55477.24213075061,6403924883.615012,56805.70460048426,6839594361.572639,0.30307881847616375,0.15745284987179442,0.31687635308722,0.16882227654162618
212,0.1,0.01,"(1652, 7)",BsmtFin Type 2,,BsmtFin Type 2,1,1,elasticCV,3,54310.43583535109,6223445001.084745,55439.95036319613,6617867522.904358,0.2955515237837334,0.15071752699478042,0.3070944241529253,0.1594303699790731
213,,,"(1652, 6)",BsmtFin SF 2,,BsmtFin SF 2,1,1,lr,3,54957.54479418886,6379457881.941889,56507.05690072639,6787962929.6295395,0.300014432630906,0.15664593046386646,0.31515681122844663,0.1675828030250691
214,,,"(1652, 6)",BsmtFin SF 2,,BsmtFin SF 2,1,1,huber,3,54999.49152542373,6488440971.995157,56410.40677966102,6881617767.138015,0.30025150593894495,0.15776580283625333,0.31462216189568903,0.16794817991561614
215,,,"(1652, 6)",BsmtFin SF 2,,BsmtFin SF 2,1,1,lr_sgd,3,55317.096852300245,6426911535.900726,56726.20338983051,6831547931.600484,0.30214928094852594,0.15760073398956417,0.31641347796079566,0.16826999374707122
216,0.1,,"(1652, 6)",BsmtFin SF 2,,BsmtFin SF 2,1,1,ridgeCV,3,54900.36803874092,6383387769.302664,56641.429176755446,6795421505.418281,0.299618053675152,0.1567467993572,0.3159558292004843,0.16788251848485924
217,10000.0,,"(1652, 6)",BsmtFin SF 2,,BsmtFin SF 2,1,1,lassoCV,3,55477.24213075061,6403924883.615012,56805.70460048426,6839594361.572639,0.30307881847616375,0.15745284987179442,0.31687635308722,0.16882227654162618
218,0.1,0.01,"(1652, 6)",BsmtFin SF 2,,BsmtFin SF 2,1,1,elasticCV,3,55345.54479418886,6397792736.024213,56744.08232445521,6819305782.838983,0.302292121837555,0.15725062740177406,0.31650830051457884,0.1683746364937721
219,,,"(1652, 6)",Bsmt Unf SF,,Bsmt Unf SF,1,1,lr,3,53407.978208232445,6163527059.653753,53616.64406779661,6316852295.582324,0.2928103762764908,0.15062512567651565,0.299026425439565,0.1541560703629602
220,,,"(1652, 6)",Bsmt Unf SF,,Bsmt Unf SF,1,1,huber,3,53410.64648910412,6339544737.96368,53534.786924939464,6456883514.012107,0.29277933962591,0.15357651933096556,0.29849321495929004,0.15601859464726245
221,,,"(1652, 6)",Bsmt Unf SF,,Bsmt Unf SF,1,1,lr_sgd,3,54400.15254237288,6282524945.246973,55035.797215496365,6614955211.30448,0.2970312479030942,0.15470115741715657,0.3063562339417747,0.16191172671300397
222,0.1,,"(1652, 6)",Bsmt Unf SF,,Bsmt Unf SF,1,1,ridgeCV,3,53448.61259079903,6200242584.288136,53927.75544794189,6391316334.274818,0.2922202442608084,0.15082207982517315,0.30039094293906815,0.15582963350062407
223,10000.0,,"(1652, 6)",Bsmt Unf SF,,Bsmt Unf SF,1,1,lassoCV,3,55477.24213075061,6403924883.615012,56805.70460048426,6839594361.572639,0.30307881847616375,0.15745284987179442,0.31687635308722,0.16882227654162618
224,0.1,0.01,"(1652, 6)",Bsmt Unf SF,,Bsmt Unf SF,1,1,elasticCV,3,54355.978208232445,6252112453.406779,55089.29055690073,6605928960.906779,0.2964771495667941,0.15343827044989491,0.30642083618382776,0.1615420814941247
225,,,"(1652, 6)",Total Bsmt SF,,Total Bsmt SF,1,1,lr,3,40174.6416464891,2969882476.0508475,41655.89406779661,3340820698.12046,0.22452343737711528,0.08109028388540399,0.23632427587122434,0.09421416729237418
226,,,"(1652, 6)",Total Bsmt SF,,Total Bsmt SF,1,1,huber,3,39814.8401937046,2992965647.3825665,42191.13377723971,3821015414.107143,0.22314967928304535,0.08119538346921427,0.23681485726264484,0.09687667435203977
227,,,"(1652, 6)",Total Bsmt SF,,Total Bsmt SF,1,1,lr_sgd,3,42482.74818401937,3169631386.0556903,43989.45460048426,3947292491.718523,0.23717224203607382,0.0853929858383096,0.24734354884477278,0.10021377150443915
228,42.81332398719391,,"(1652, 6)",Total Bsmt SF,,Total Bsmt SF,1,1,ridgeCV,3,42747.820823244554,3309769802.527845,44220.44612590799,4077863666.37954,0.2358806400988279,0.08489704739898447,0.2463160985887076,0.09971342875126556
229,0.1,,"(1652, 6)",Total Bsmt SF,,Total Bsmt SF,1,1,lassoCV,3,46448.60290556901,4351111669.450363,47657.1906779661,4787601294.1519375,0.2514446006265309,0.10245283503743749,0.2625814346021626,0.1130909631049786
230,0.1,0.01,"(1652, 6)",Total Bsmt SF,,Total Bsmt SF,1,1,elasticCV,3,43325.893462469736,3442792139.946731,44656.90012106537,4155576805.5490313,0.23837493906848028,0.08694481043011186,0.24826246548019104,0.10069452431212897
231,,,"(1652, 5)",Heating,,Heating,1,1,lr,3,55516.825665859564,6375101921.953995,56461.54418886198,6767485457.967917,0.3044565926909421,0.15854247183665227,0.3143924612220773,0.16383047285171312
232,,,"(1652, 5)",Heating,,Heating,1,1,huber,3,55402.99757869249,6502285162.571428,56287.62469733656,6885033823.460049,0.3030241358550724,0.15860476416812277,0.3129753469313365,0.16475055885287482
233,,,"(1652, 5)",Heating,,Heating,1,1,lr_sgd,3,55510.498789346246,6386251840.489104,56444.13680387409,6776066569.338983,0.30439890627925764,0.15876403340545334,0.3142741626231862,0.16390640779822963
234,263.6650898730358,,"(1652, 5)",Heating,,Heating,1,1,ridgeCV,3,55473.03631961259,6374600183.917676,56439.583535108955,6770563619.007264,0.30379554918816387,0.15779357415405468,0.3140752213255405,0.163925797557011
235,10000.0,,"(1652, 5)",Heating,,Heating,1,1,lassoCV,3,55477.24213075061,6403924883.615012,56805.70460048426,6839594361.572639,0.30307881847616375,0.15745284987179442,0.31687635308722,0.16882227654162618
236,0.1,0.01,"(1652, 5)",Heating,,Heating,1,1,elasticCV,3,55486.13075060533,6375070702.585957,56446.75060532687,6770073636.108959,0.3039577123559931,0.15794204531710151,0.31415388950224493,0.1638936979750387
237,,,"(1652, 5)",Heating QC,,Heating QC,1,1,lr,3,51018.95157384988,5160794006.961259,49156.568401937046,5295563922.588983,0.2761939523264285,0.1298908851022353,0.2702068749773937,0.12322392089669275
238,,,"(1652, 5)",Heating QC,,Heating QC,1,1,huber,3,50783.92736077482,5175921944.343825,49122.89769975787,5326207614.202785,0.2746953025215118,0.1292587917983192,0.26997527647578723,0.12393248602048822
239,,,"(1652, 5)",Heating QC,,Heating QC,1,1,lr_sgd,3,51025.37046004843,5177078036.527845,49151.607142857145,5313465142.605932,0.276357075215894,0.12994635568627635,0.2701930036464158,0.12365950832901738
240,78.47599703514607,,"(1652, 5)",Heating QC,,Heating QC,1,1,ridgeCV,3,50712.8014527845,5176601914.263923,49135.35532687651,5330003896.429176,0.2742785852542743,0.12915870290677986,0.27006310918639076,0.12342212889958787
241,0.1,,"(1652, 5)",Heating QC,,Heating QC,1,1,lassoCV,3,53572.55447941888,6086575499.343825,54619.79661016949,6510694494.31356,0.291391783751086,0.1478840596262186,0.3034582958109156,0.15847691405298134
242,0.1,0.01,"(1652, 5)",Heating QC,,Heating QC,1,1,elasticCV,3,50539.29055690073,5204855287.653753,49198.54358353511,5378307696.754237,0.2732022982729497,0.128775638010158,0.27042376915612415,0.1240848718869569
243,,,"(1652, 2)",Central Air,,Central Air,1,1,lr,3,53920.503631961255,5940264766.31477,53978.697336561745,6298878744.412833,0.29212792954560135,0.1392520066170419,0.29633666461147656,0.14427652249408301
244,,,"(1652, 2)",Central Air,,Central Air,1,1,huber,3,53685.03631961259,6110917970.430993,53800.83292978208,6457774919.472155,0.2906813328380351,0.14062222408538055,0.2952201225040213,0.14527012049296428
245,,,"(1652, 2)",Central Air,,Central Air,1,1,lr_sgd,3,53890.786924939464,5960005414.25908,53955.93462469734,6317258265.157385,0.2920174988580403,0.13937325813125787,0.2962818224554008,0.1443100890749525
246,12.742749857031335,,"(1652, 2)",Central Air,,Central Air,1,1,ridgeCV,3,53914.72639225182,5941497175.951574,53971.6416464891,6299991051.202179,0.29208524620946347,0.13924863323143108,0.29627948504797114,0.1442779606581371
247,0.1,,"(1652, 2)",Central Air,,Central Air,1,1,lassoCV,3,54092.00242130751,6144538553.677966,54912.07506053269,6523305149.5157385,0.2939568029089424,0.14653212626818432,0.30433907642348645,0.15427652249408302
248,0.1,0.01,"(1652, 2)",Central Air,,Central Air,1,1,elasticCV,3,53856.60774818402,5957305408.593221,53914.00726392252,6314879547.312348,0.2916827754443033,0.1393686873617023,0.29586383713487124,0.14450221676239927
249,,,"(1652, 5)",Electrical,,Electrical,1,1,lr,3,54220.92978208233,5970337097.447942,54513.99031476997,6391915347.069007,0.2945075781988609,0.14089859182859998,0.3011055202246526,0.1515392356107251
250,,,"(1652, 5)",Electrical,,Electrical,1,1,huber,3,54128.17191283293,6104318393.043584,54391.17251815981,6506370264.258474,0.2941954513355365,0.1428377087303314,0.3002097813833573,0.15232027516374613
251,,,"(1652, 5)",Electrical,,Electrical,1,1,lr_sgd,3,54220.898305084746,5973741574.825665,54508.14891041162,6394837975.233656,0.2945399343061652,0.1408936074111202,0.3010601491654533,0.1515451045771192
252,42.81332398719391,,"(1652, 5)",Electrical,,Electrical,1,1,ridgeCV,3,54211.8789346247,5975089172.968523,54495.70823244552,6395014209.334141,0.2944485676643191,0.14099713381065235,0.3009684417494118,0.15154842547178626
253,0.1,,"(1652, 5)",Electrical,,Electrical,1,1,lassoCV,3,54857.63438256658,6259199596.443099,55732.06234866828,6676977169.742736,0.2992027064483282,0.15182454332419226,0.3101480152660123,0.16242216631010092
254,0.1,0.01,"(1652, 5)",Electrical,,Electrical,1,1,elasticCV,3,54199.254237288136,5989372865.714286,54464.85411622276,6405397342.788741,0.29437817328744326,0.14132360582562042,0.30075736055925195,0.15167582342162916
255,,,"(1652, 6)",1st Flr SF,,1st Flr SF,1,1,lr,3,42062.71428571428,3425295344.8014526,43253.01513317191,3616608157.6858354,0.22859168427114226,0.08850410673869286,0.24212320832833692,0.09840998851141149
256,,,"(1652, 6)",1st Flr SF,,1st Flr SF,1,1,huber,3,41963.43341404358,3419623916.3583536,43152.23728813559,3639304609.4745765,0.22894224996791765,0.08955018032980948,0.24135673254152798,0.09926384560791437
257,,,"(1652, 6)",1st Flr SF,,1st Flr SF,1,1,lr_sgd,3,43976.85230024213,3561838528.377724,45157.16283292978,4165745478.432809,0.23934580925614274,0.09206533409708191,0.2505211366500648,0.10344720001641018
258,263.6650898730358,,"(1652, 6)",1st Flr SF,,1st Flr SF,1,1,ridgeCV,3,44229.060532687654,3646084466.566586,45216.84564164649,4188286694.9340196,0.24003810712796547,0.09209814964573149,0.25026697353393185,0.10318468882346737
259,0.1,,"(1652, 6)",1st Flr SF,,1st Flr SF,1,1,lassoCV,3,46555.200968523,4363727496.460049,47617.17251815981,4738552654.431598,0.2511331212652592,0.10303783194015051,0.26300534248941143,0.11310184240928874
260,0.1,0.01,"(1652, 6)",1st Flr SF,,1st Flr SF,1,1,elasticCV,3,44213.217917675545,3639171323.2566586,45206.73910411623,4185046617.411017,0.23999068070177582,0.09205925252644147,0.25024227054117226,0.10316553714843807
261,,,"(1652, 6)",2nd Flr SF,,2nd Flr SF,1,1,lr,3,48392.29539951574,5255382034.450363,48366.45399515738,5495872010.502421,0.2616109665762366,0.1267732495174872,0.26963575595232664,0.13825650812787438
262,,,"(1652, 6)",2nd Flr SF,,2nd Flr SF,1,1,huber,3,48237.60290556901,5386308617.331719,48397.28631961259,5650304842.920702,0.26187003154983207,0.12966947973825668,0.2692211861740702,0.14000877893740254
263,,,"(1652, 6)",2nd Flr SF,,2nd Flr SF,1,1,lr_sgd,3,49205.69249394673,5395345451.280871,49221.23789346247,5721075058.99213,0.2671993145095256,0.13070999253670726,0.2739315133953282,0.14105247900392576
264,0.33598182862837817,,"(1652, 6)",2nd Flr SF,,2nd Flr SF,1,1,ridgeCV,3,48481.026634382564,5258908671.220339,48629.98668280872,5551286364.966102,0.2633472484887463,0.12790309008848766,0.27077803212805934,0.13925858897495635
265,10000.0,,"(1652, 6)",2nd Flr SF,,2nd Flr SF,1,1,lassoCV,3,55477.24213075061,6403924883.615012,56805.70460048426,6839594361.572639,0.30307881847616375,0.15745284987179442,0.31687635308722,0.16882227654162618
266,0.1,0.01,"(1652, 6)",2nd Flr SF,,2nd Flr SF,1,1,elasticCV,3,51314.39225181598,5740354433.244552,51855.323849878936,6115835668.334745,0.2793126499611142,0.13945186892195177,0.28872041695788664,0.1493302822966225
267,,,"(1652, 6)",Low Qual Fin SF,,Low Qual Fin SF,1,1,lr,3,55451.261501210654,6408096338.970944,56628.2784503632,6804772988.428572,0.30287496863191476,0.15775145845848537,0.3156319883227936,0.16761216121082398
268,,,"(1652, 6)",Low Qual Fin SF,,Low Qual Fin SF,1,1,huber,3,55432.496368038745,6535085869.731235,56534.6313559322,6911914219.339588,0.30279400551964275,0.159001357379286,0.31508041139805776,0.16807011666811086
269,,,"(1652, 6)",Low Qual Fin SF,,Low Qual Fin SF,1,1,lr_sgd,3,55380.48910411623,6394489835.941889,56799.140435835354,6849132916.671913,0.3024752354512194,0.15701942302264355,0.31676151425738136,0.16843190869756836
270,78.47599703514607,,"(1652, 6)",Low Qual Fin SF,,Low Qual Fin SF,1,1,ridgeCV,3,55483.51573849879,6430239897.27845,56681.8892251816,6809117076.927966,0.30309774410605156,0.158309101619376,0.3160596138821802,0.16790968314220295
271,10000.0,,"(1652, 6)",Low Qual Fin SF,,Low Qual Fin SF,1,1,lassoCV,3,55477.24213075061,6403924883.615012,56805.70460048426,6839594361.572639,0.30307881847616375,0.15745284987179442,0.31687635308722,0.16882227654162618
272,0.1,0.01,"(1652, 6)",Low Qual Fin SF,,Low Qual Fin SF,1,1,elasticCV,3,55497.18401937046,6436529553.9588375,56689.11380145278,6810935925.697336,0.3032032594714728,0.15846052113078252,0.31611724206645064,0.1679759364031844
273,,,"(1652, 6)",Gr Liv Area,,Gr Liv Area,1,1,lr,3,39765.77481840194,3142377426.317191,39223.35290556901,3425564092.613196,0.2147350984505004,0.07902457571961033,0.21328498036268725,0.08036885218756896
274,,,"(1652, 6)",Gr Liv Area,,Gr Liv Area,1,1,huber,3,39300.30992736077,3120800221.8692493,39368.93462469734,3597438393.161017,0.21061442353396165,0.07846431527542422,0.21250318308036625,0.08266931000391772
275,,,"(1652, 6)",Gr Liv Area,,Gr Liv Area,1,1,lr_sgd,3,40229.338983050846,3123373134.1380143,39905.65435835351,3580598611.796005,0.21965745029065742,0.08031932206391694,0.21679125192348211,0.08250154599190793
276,3.79269019073225,,"(1652, 6)",Gr Liv Area,,Gr Liv Area,1,1,ridgeCV,3,40136.70460048426,3192286633.716707,39511.45338983051,3525833856.605932,0.21642601952263535,0.07934860647497965,0.21446750702083311,0.08154101553564735
